[I 2023-08-18 18:14:09,254] A new study created in memory with name: no-name-2489bd57-19f2-4673-9625-21bfe9f9b5c4
[I 2023-08-18 18:14:37,254] Trial 0 finished with value: 0.8755909627091839 and parameters: {'learning_rate': 0.7044159541456859, 'n_estimators': 1200, 'max_depth': 6, 'max_bin': 152, 'num_leaves': 106, 'reg_lambda': 9.858818356958701e-08, 'reg_alpha': 1}. Best is trial 0 with value: 0.8755909627091839.
[I 2023-08-18 18:53:12,389] Trial 86 finished with value: 0.8868565535455394 and parameters: {'learning_rate': 0.1842826900749745, 'n_estimators': 1500, 'max_depth': 16, 'max_bin': 145, 'num_leaves': 53, 'reg_lambda': 0.025490083861605995, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:53:40,090] Trial 87 finished with value: 0.8880140393523938 and parameters: {'learning_rate': 0.14434558610134252, 'n_estimators': 1450, 'max_depth': 19, 'max_bin': 146, 'num_leaves': 64, 'reg_lambda': 0.006612667626649705, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:54:08,016] Trial 88 finished with value: 0.8840949943012735 and parameters: {'learning_rate': 0.14390908596343088, 'n_estimators': 1450, 'max_depth': 20, 'max_bin': 136, 'num_leaves': 66, 'reg_lambda': 0.007641508160811839, 'reg_alpha': 2}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:54:36,785] Trial 89 finished with value: 0.8862136143499167 and parameters: {'learning_rate': 0.11582623940242387, 'n_estimators': 1500, 'max_depth': 19, 'max_bin': 121, 'num_leaves': 74, 'reg_lambda': 0.004066111915144234, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:55:05,106] Trial 90 finished with value: 0.8870380137874007 and parameters: {'learning_rate': 0.15882481143948757, 'n_estimators': 1450, 'max_depth': 18, 'max_bin': 128, 'num_leaves': 49, 'reg_lambda': 0.014347603985573106, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:55:32,491] Trial 91 finished with value: 0.8872342164488988 and parameters: {'learning_rate': 0.2137112993929691, 'n_estimators': 1500, 'max_depth': 16, 'max_bin': 143, 'num_leaves': 61, 'reg_lambda': 0.0467432419906076, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:56:00,219] Trial 92 finished with value: 0.8864648718876289 and parameters: {'learning_rate': 0.19429561560469938, 'n_estimators': 1450, 'max_depth': 19, 'max_bin': 146, 'num_leaves': 54, 'reg_lambda': 0.023833726756166244, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:56:26,858] Trial 93 finished with value: 0.887309178422497 and parameters: {'learning_rate': 0.17949824857962532, 'n_estimators': 1400, 'max_depth': 16, 'max_bin': 153, 'num_leaves': 57, 'reg_lambda': 0.002295840855872183, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:56:55,703] Trial 94 finished with value: 0.8885123067607207 and parameters: {'learning_rate': 0.1386098808450568, 'n_estimators': 1500, 'max_depth': 14, 'max_bin': 148, 'num_leaves': 51, 'reg_lambda': 0.006607512388375699, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:57:24,175] Trial 95 finished with value: 0.8877076572733944 and parameters: {'learning_rate': 0.1434528478569646, 'n_estimators': 1500, 'max_depth': 12, 'max_bin': 140, 'num_leaves': 64, 'reg_lambda': 0.0062482583099241545, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:57:52,122] Trial 96 finished with value: 0.8847444374032805 and parameters: {'learning_rate': 0.09113431778019464, 'n_estimators': 1450, 'max_depth': 14, 'max_bin': 148, 'num_leaves': 51, 'reg_lambda': 0.009529469926993129, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:58:21,101] Trial 97 finished with value: 0.8878401768584727 and parameters: {'learning_rate': 0.11862951786019987, 'n_estimators': 1500, 'max_depth': 20, 'max_bin': 152, 'num_leaves': 67, 'reg_lambda': 0.01572674354885881, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:58:49,351] Trial 98 finished with value: 0.8869851803882962 and parameters: {'learning_rate': 0.1179936580946263, 'n_estimators': 1450, 'max_depth': 19, 'max_bin': 132, 'num_leaves': 79, 'reg_lambda': 0.001688164987933513, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:59:19,240] Trial 99 finished with value: 0.8846979433296898 and parameters: {'learning_rate': 0.07555912003172537, 'n_estimators': 1500, 'max_depth': 18, 'max_bin': 142, 'num_leaves': 67, 'reg_lambda': 0.015671593588613513, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 18:59:46,855] Trial 100 finished with value: 0.8724424342459549 and parameters: {'learning_rate': 0.04415684598700845, 'n_estimators': 1300, 'max_depth': 20, 'max_bin': 85, 'num_leaves': 72, 'reg_lambda': 0.004095487478149086, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:00:15,287] Trial 101 finished with value: 0.8883242632494394 and parameters: {'learning_rate': 0.13317097285690577, 'n_estimators': 1500, 'max_depth': 18, 'max_bin': 153, 'num_leaves': 61, 'reg_lambda': 0.04564096864041077, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:00:43,182] Trial 102 finished with value: 0.886395458467978 and parameters: {'learning_rate': 0.1340289554257223, 'n_estimators': 1450, 'max_depth': 20, 'max_bin': 148, 'num_leaves': 60, 'reg_lambda': 0.03202985995247546, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:01:12,064] Trial 103 finished with value: 0.88613042112766 and parameters: {'learning_rate': 0.1176108243392032, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 158, 'num_leaves': 62, 'reg_lambda': 0.053854358851112276, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:01:40,664] Trial 104 finished with value: 0.8847934508593868 and parameters: {'learning_rate': 0.17190128127760412, 'n_estimators': 1500, 'max_depth': 19, 'max_bin': 101, 'num_leaves': 57, 'reg_lambda': 0.007920030658301718, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:02:07,612] Trial 105 finished with value: 0.8873186925298834 and parameters: {'learning_rate': 0.15412041672022903, 'n_estimators': 1400, 'max_depth': 20, 'max_bin': 151, 'num_leaves': 79, 'reg_lambda': 0.015996613547079357, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:02:35,676] Trial 106 finished with value: 0.8866618640363011 and parameters: {'learning_rate': 0.10719987780790395, 'n_estimators': 1450, 'max_depth': 18, 'max_bin': 145, 'num_leaves': 68, 'reg_lambda': 0.002946896480077672, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:03:02,737] Trial 107 finished with value: 0.8859670155997803 and parameters: {'learning_rate': 0.13280747254820469, 'n_estimators': 1450, 'max_depth': 21, 'max_bin': 153, 'num_leaves': 86, 'reg_lambda': 0.025174553731626408, 'reg_alpha': 1}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:03:18,878] Trial 108 finished with value: 0.8772293037719706 and parameters: {'learning_rate': 0.08261216585212786, 'n_estimators': 750, 'max_depth': 15, 'max_bin': 158, 'num_leaves': 48, 'reg_lambda': 0.0011199026317490518, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:03:44,547] Trial 109 finished with value: 0.8876470288672704 and parameters: {'learning_rate': 0.21262592372281505, 'n_estimators': 1400, 'max_depth': 17, 'max_bin': 149, 'num_leaves': 145, 'reg_lambda': 0.005869247266840775, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:04:13,572] Trial 110 finished with value: 0.8847777145172347 and parameters: {'learning_rate': 0.10176160362535117, 'n_estimators': 1500, 'max_depth': 18, 'max_bin': 137, 'num_leaves': 55, 'reg_lambda': 0.3293025516838937, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:04:49,365] Trial 111 finished with value: 0.8881035482100323 and parameters: {'learning_rate': 0.19215202892343625, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 153, 'num_leaves': 52, 'reg_lambda': 0.11139449518997056, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:05:24,878] Trial 112 finished with value: 0.8881246429352381 and parameters: {'learning_rate': 0.19047111924015114, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 154, 'num_leaves': 41, 'reg_lambda': 0.060613967310066255, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:05:52,873] Trial 113 finished with value: 0.8871245337287246 and parameters: {'learning_rate': 0.1803636648550313, 'n_estimators': 1450, 'max_depth': 17, 'max_bin': 158, 'num_leaves': 41, 'reg_lambda': 0.04948222321731423, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:06:20,600] Trial 114 finished with value: 0.8882231679082677 and parameters: {'learning_rate': 0.19498307093396927, 'n_estimators': 1450, 'max_depth': 18, 'max_bin': 154, 'num_leaves': 34, 'reg_lambda': 0.08902337787087876, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:06:47,313] Trial 115 finished with value: 0.8870657739110974 and parameters: {'learning_rate': 0.16054333873147844, 'n_estimators': 1400, 'max_depth': 19, 'max_bin': 154, 'num_leaves': 34, 'reg_lambda': 0.4387626547183469, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:07:15,371] Trial 116 finished with value: 0.8871417635365507 and parameters: {'learning_rate': 0.2209970036417692, 'n_estimators': 1450, 'max_depth': 18, 'max_bin': 157, 'num_leaves': 38, 'reg_lambda': 1.2480378667398007, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:07:41,522] Trial 117 finished with value: 0.888757803980085 and parameters: {'learning_rate': 0.20241291376004492, 'n_estimators': 1350, 'max_depth': 17, 'max_bin': 150, 'num_leaves': 42, 'reg_lambda': 0.0941508586532441, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:08:07,814] Trial 118 finished with value: 0.8872087667830627 and parameters: {'learning_rate': 0.15549413750965907, 'n_estimators': 1350, 'max_depth': 17, 'max_bin': 142, 'num_leaves': 41, 'reg_lambda': 0.15787358792403616, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:08:35,730] Trial 119 finished with value: 0.8867127912326221 and parameters: {'learning_rate': 0.2118722406156442, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 150, 'num_leaves': 47, 'reg_lambda': 0.08979887908660407, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:09:03,319] Trial 120 finished with value: 0.8887422695508047 and parameters: {'learning_rate': 0.13136214149624628, 'n_estimators': 1450, 'max_depth': 15, 'max_bin': 144, 'num_leaves': 33, 'reg_lambda': 0.2643342247393519, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:09:31,121] Trial 121 finished with value: 0.8872350378542541 and parameters: {'learning_rate': 0.14058980514077762, 'n_estimators': 1450, 'max_depth': 15, 'max_bin': 144, 'num_leaves': 33, 'reg_lambda': 0.2663394056403162, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:09:57,970] Trial 122 finished with value: 0.8872941399297796 and parameters: {'learning_rate': 0.1887496475760779, 'n_estimators': 1400, 'max_depth': 15, 'max_bin': 149, 'num_leaves': 43, 'reg_lambda': 0.6790542087125441, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:10:26,014] Trial 123 finished with value: 0.8869860878951099 and parameters: {'learning_rate': 0.16829465989109854, 'n_estimators': 1450, 'max_depth': 14, 'max_bin': 154, 'num_leaves': 36, 'reg_lambda': 0.06414370161418331, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:10:53,933] Trial 124 finished with value: 0.8882867127302347 and parameters: {'learning_rate': 0.23482002008608077, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 147, 'num_leaves': 50, 'reg_lambda': 0.13588452178985072, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:11:06,184] Trial 125 finished with value: 0.8825169481048872 and parameters: {'learning_rate': 0.2368231304191446, 'n_estimators': 550, 'max_depth': 17, 'max_bin': 151, 'num_leaves': 42, 'reg_lambda': 0.11756025465366167, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:11:33,366] Trial 126 finished with value: 0.8782647621120322 and parameters: {'learning_rate': 0.2775968313237315, 'n_estimators': 1450, 'max_depth': 17, 'max_bin': 67, 'num_leaves': 32, 'reg_lambda': 0.17179999535837612, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:11:59,302] Trial 127 finished with value: 0.8870985400473146 and parameters: {'learning_rate': 0.20357573002941998, 'n_estimators': 1400, 'max_depth': 18, 'max_bin': 155, 'num_leaves': 50, 'reg_lambda': 0.04162322614947079, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:12:27,219] Trial 128 finished with value: 0.8866411638571332 and parameters: {'learning_rate': 0.12848752764049637, 'n_estimators': 1500, 'max_depth': 19, 'max_bin': 141, 'num_leaves': 115, 'reg_lambda': 0.0843435219907869, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:12:52,490] Trial 129 finished with value: 0.8849478861569148 and parameters: {'learning_rate': 0.249619045988457, 'n_estimators': 1350, 'max_depth': 18, 'max_bin': 147, 'num_leaves': 39, 'reg_lambda': 0.199649926405192, 'reg_alpha': 1}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:13:20,845] Trial 130 finished with value: 0.8873384617228913 and parameters: {'learning_rate': 0.2973189555382394, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 152, 'num_leaves': 46, 'reg_lambda': 0.4493422925567606, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:13:48,968] Trial 131 finished with value: 0.8875187980601824 and parameters: {'learning_rate': 0.22395761508950446, 'n_estimators': 1450, 'max_depth': 16, 'max_bin': 148, 'num_leaves': 59, 'reg_lambda': 0.2734504246842082, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:14:17,582] Trial 132 finished with value: 0.8873705398476875 and parameters: {'learning_rate': 0.17310070308739067, 'n_estimators': 1500, 'max_depth': 16, 'max_bin': 144, 'num_leaves': 48, 'reg_lambda': 1.0038874468321837, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:14:45,338] Trial 133 finished with value: 0.8874042675997602 and parameters: {'learning_rate': 0.19793374129390612, 'n_estimators': 1450, 'max_depth': 16, 'max_bin': 157, 'num_leaves': 44, 'reg_lambda': 0.06830217859312726, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:15:12,471] Trial 134 finished with value: 0.8664342771239422 and parameters: {'learning_rate': 0.15512015192301548, 'n_estimators': 1500, 'max_depth': 15, 'max_bin': 34, 'num_leaves': 38, 'reg_lambda': 0.10800610411036832, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:15:40,659] Trial 135 finished with value: 0.8869626473665594 and parameters: {'learning_rate': 0.13927518014024576, 'n_estimators': 1500, 'max_depth': 13, 'max_bin': 111, 'num_leaves': 51, 'reg_lambda': 0.4275942053922963, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:16:06,804] Trial 136 finished with value: 0.8861636317134366 and parameters: {'learning_rate': 0.23729968643730792, 'n_estimators': 1400, 'max_depth': 17, 'max_bin': 139, 'num_leaves': 55, 'reg_lambda': 0.035603387075502785, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:16:35,760] Trial 137 finished with value: 0.8863053966884695 and parameters: {'learning_rate': 0.09470319307472815, 'n_estimators': 1450, 'max_depth': 18, 'max_bin': 154, 'num_leaves': 34, 'reg_lambda': 0.1725618717382124, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:17:02,917] Trial 138 finished with value: 0.8884578414372719 and parameters: {'learning_rate': 0.1912566030026703, 'n_estimators': 1450, 'max_depth': 9, 'max_bin': 150, 'num_leaves': 42, 'reg_lambda': 0.30571436341638625, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:17:30,526] Trial 139 finished with value: 0.8870428773499043 and parameters: {'learning_rate': 0.2141853815520432, 'n_estimators': 1400, 'max_depth': 7, 'max_bin': 160, 'num_leaves': 41, 'reg_lambda': 0.780342947885511, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:17:59,721] Trial 140 finished with value: 0.8802746230474551 and parameters: {'learning_rate': 0.05165568178799215, 'n_estimators': 1450, 'max_depth': 18, 'max_bin': 150, 'num_leaves': 37, 'reg_lambda': 0.05314245273537081, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:18:28,860] Trial 141 finished with value: 0.8878568882136941 and parameters: {'learning_rate': 0.18652378071997008, 'n_estimators': 1500, 'max_depth': 16, 'max_bin': 145, 'num_leaves': 46, 'reg_lambda': 0.2920759381475658, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:18:56,958] Trial 142 finished with value: 0.8877643898683141 and parameters: {'learning_rate': 0.1615088868233176, 'n_estimators': 1500, 'max_depth': 11, 'max_bin': 147, 'num_leaves': 42, 'reg_lambda': 0.11947954756026011, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:19:24,066] Trial 143 finished with value: 0.8869005277581907 and parameters: {'learning_rate': 0.26981552161107186, 'n_estimators': 1450, 'max_depth': 8, 'max_bin': 156, 'num_leaves': 49, 'reg_lambda': 0.5349940894699604, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:19:52,299] Trial 144 finished with value: 0.8872965894543153 and parameters: {'learning_rate': 0.19538258458270422, 'n_estimators': 1450, 'max_depth': 10, 'max_bin': 152, 'num_leaves': 53, 'reg_lambda': 1.9765410878648462, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:20:20,688] Trial 145 finished with value: 0.8870214539893693 and parameters: {'learning_rate': 0.12512667420459647, 'n_estimators': 1500, 'max_depth': 17, 'max_bin': 149, 'num_leaves': 44, 'reg_lambda': 0.2140311826000973, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:20:50,064] Trial 146 finished with value: 0.8877016788819414 and parameters: {'learning_rate': 0.17514059851851754, 'n_estimators': 1400, 'max_depth': 16, 'max_bin': 154, 'num_leaves': 39, 'reg_lambda': 0.03806805808549113, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:21:19,481] Trial 147 finished with value: 0.8837855463855682 and parameters: {'learning_rate': 0.2211197927106756, 'n_estimators': 950, 'max_depth': 5, 'max_bin': 158, 'num_leaves': 35, 'reg_lambda': 0.08645343306527298, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:21:51,895] Trial 148 finished with value: 0.8876562728875129 and parameters: {'learning_rate': 0.14737985688597152, 'n_estimators': 1500, 'max_depth': 19, 'max_bin': 147, 'num_leaves': 99, 'reg_lambda': 0.33888863304778005, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:22:19,424] Trial 149 finished with value: 0.8716283562108289 and parameters: {'learning_rate': 0.11258734848931412, 'n_estimators': 1450, 'max_depth': 17, 'max_bin': 43, 'num_leaves': 57, 'reg_lambda': 0.02564832486916855, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:22:44,208] Trial 150 finished with value: 0.8786636457125191 and parameters: {'learning_rate': 0.239704141105661, 'n_estimators': 1450, 'max_depth': 4, 'max_bin': 142, 'num_leaves': 51, 'reg_lambda': 0.1286292860723126, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:23:11,321] Trial 151 finished with value: 0.8876927931213802 and parameters: {'learning_rate': 0.19372861154723464, 'n_estimators': 1400, 'max_depth': 18, 'max_bin': 160, 'num_leaves': 37, 'reg_lambda': 0.011522385566277308, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:23:38,269] Trial 152 finished with value: 0.8876717582677035 and parameters: {'learning_rate': 0.20394133113610258, 'n_estimators': 1400, 'max_depth': 18, 'max_bin': 157, 'num_leaves': 40, 'reg_lambda': 0.019903674432001615, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:24:06,318] Trial 153 finished with value: 0.8870012355892116 and parameters: {'learning_rate': 0.16986181162637645, 'n_estimators': 1350, 'max_depth': 14, 'max_bin': 151, 'num_leaves': 32, 'reg_lambda': 0.008747530861455771, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:24:34,863] Trial 154 finished with value: 0.8881169271829192 and parameters: {'learning_rate': 0.1336135045183352, 'n_estimators': 1500, 'max_depth': 15, 'max_bin': 155, 'num_leaves': 47, 'reg_lambda': 0.004462154623262397, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:25:05,159] Trial 155 finished with value: 0.8843130286022094 and parameters: {'learning_rate': 0.07438956379854708, 'n_estimators': 1500, 'max_depth': 15, 'max_bin': 154, 'num_leaves': 47, 'reg_lambda': 0.05742323497994437, 'reg_alpha': 0}. Best is trial 71 with value: 0.8889076271646138.
[I 2023-08-18 19:25:33,624] Trial 156 finished with value: 0.8892222731986006 and parameters: {'learning_rate': 0.14634506032319888, 'n_estimators': 1500, 'max_depth': 15, 'max_bin': 151, 'num_leaves': 44, 'reg_lambda': 0.002278578344372803, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:26:01,742] Trial 157 finished with value: 0.8884138715618457 and parameters: {'learning_rate': 0.13828674813871528, 'n_estimators': 1450, 'max_depth': 14, 'max_bin': 152, 'num_leaves': 44, 'reg_lambda': 0.006189209299177371, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:26:30,699] Trial 158 finished with value: 0.8882618754523932 and parameters: {'learning_rate': 0.1250045630214586, 'n_estimators': 1500, 'max_depth': 14, 'max_bin': 155, 'num_leaves': 44, 'reg_lambda': 0.0022584125770673054, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:27:03,124] Trial 159 finished with value: 0.8874919464399893 and parameters: {'learning_rate': 0.10137268111727374, 'n_estimators': 1500, 'max_depth': 13, 'max_bin': 152, 'num_leaves': 42, 'reg_lambda': 0.002830552834357942, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:27:31,697] Trial 160 finished with value: 0.8874181891251502 and parameters: {'learning_rate': 0.11980166258118852, 'n_estimators': 1500, 'max_depth': 14, 'max_bin': 155, 'num_leaves': 46, 'reg_lambda': 0.004354190943901158, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:27:59,086] Trial 161 finished with value: 0.8888894880930707 and parameters: {'learning_rate': 0.13911458896264275, 'n_estimators': 1450, 'max_depth': 14, 'max_bin': 157, 'num_leaves': 44, 'reg_lambda': 0.0005838475784705349, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:28:26,460] Trial 162 finished with value: 0.8872285566283663 and parameters: {'learning_rate': 0.135708794021277, 'n_estimators': 1450, 'max_depth': 13, 'max_bin': 156, 'num_leaves': 44, 'reg_lambda': 0.001283294662531016, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:28:56,018] Trial 163 finished with value: 0.8855868360493295 and parameters: {'learning_rate': 0.0856148612926576, 'n_estimators': 1500, 'max_depth': 14, 'max_bin': 150, 'num_leaves': 48, 'reg_lambda': 0.0021743008799353296, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:29:24,055] Trial 164 finished with value: 0.8874745105641477 and parameters: {'learning_rate': 0.15454211896217307, 'n_estimators': 1450, 'max_depth': 15, 'max_bin': 153, 'num_leaves': 40, 'reg_lambda': 0.0004630238499783317, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:29:54,555] Trial 165 finished with value: 0.8829278939604999 and parameters: {'learning_rate': 0.10456257903215248, 'n_estimators': 1500, 'max_depth': 12, 'max_bin': 149, 'num_leaves': 36, 'reg_lambda': 0.0008998824923749005, 'reg_alpha': 2}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:30:22,233] Trial 166 finished with value: 0.8874911121132323 and parameters: {'learning_rate': 0.13477197910917432, 'n_estimators': 1450, 'max_depth': 14, 'max_bin': 157, 'num_leaves': 50, 'reg_lambda': 0.004408641010120865, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:30:50,906] Trial 167 finished with value: 0.886955552301352 and parameters: {'learning_rate': 0.16749624449123485, 'n_estimators': 1500, 'max_depth': 13, 'max_bin': 152, 'num_leaves': 42, 'reg_lambda': 0.0018078248700414755, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:31:20,022] Trial 168 finished with value: 0.8845140080446342 and parameters: {'learning_rate': 0.07277931859054602, 'n_estimators': 1500, 'max_depth': 14, 'max_bin': 155, 'num_leaves': 45, 'reg_lambda': 0.00266349153049148, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:31:47,569] Trial 169 finished with value: 0.8890477299623442 and parameters: {'learning_rate': 0.14112469350706452, 'n_estimators': 1450, 'max_depth': 15, 'max_bin': 149, 'num_leaves': 38, 'reg_lambda': 0.0005977921437525458, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:32:16,633] Trial 170 finished with value: 0.8858342081528375 and parameters: {'learning_rate': 0.11028838398625425, 'n_estimators': 1450, 'max_depth': 12, 'max_bin': 158, 'num_leaves': 38, 'reg_lambda': 0.0006767188396760908, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
[I 2023-08-18 19:32:45,653] Trial 171 finished with value: 0.88726471960204 and parameters: {'learning_rate': 0.14661565019805994, 'n_estimators': 1500, 'max_depth': 15, 'max_bin': 150, 'num_leaves': 34, 'reg_lambda': 0.0001643252218074316, 'reg_alpha': 0}. Best is trial 156 with value: 0.8892222731986006.
